text,label
Estos gays me dan mucho asco.,1
Estos trans me dan mucho asco.,1
Estos judíos me dan mucho asco.,1
Estos discapacitados me dan mucho asco.,1
Estos musulmanes me dan mucho asco.,1
Estos inmigrantes me dan mucho asco.,1
Estas mujeres me dan mucho asco.,1
Los negros son realmente de lo peor.,1
Los gays son realmente de lo peor.,1
Los trans son realmente de lo peor.,1
Los judíos son realmente de lo peor.,1
Los discapacitados son realmente de lo peor.,1
Los musulmanes son realmente de lo peor.,1
Los inmigrantes son realmente de lo peor.,1
Las mujeres son realmente de lo peor.,1
"Ustedes, los negros, me enferman.",1
"Ustedes, los gays, me enferman.",1
"Ustedes, los trans, me enferman.",1
"Ustedes, los judíos, me enferman.",1
"Ustedes, los discapacitados, me enferman.",1
"Ustedes, los musulmanes, me enferman.",1
"Ustedes, los inmigrantes, me enferman.",1
"Ustedes, las mujeres, me enferman.",1
No hay nada peor que un negro.,1
No hay nada peor que un gay.,1
No hay nada peor que un trans.,1
No hay nada peor que un judío.,1
No hay nada peor que un discapacitado.,1
No hay nada peor que un musulmán.,1
No hay nada peor que un inmigrante.,1
No hay nada peor que una mujer.,1
Me enoja muchísimo ver negros en este lugar. ,1
Me enoja muchísimo ver gays en este lugar. ,1
Me enoja muchísimo ver trans en este lugar. ,1
Me enoja muchísimo ver judíos en este lugar. ,1
Me enoja muchísimo ver discapacitados en este lugar. ,1
Me enoja muchísimo ver musulmanes en este lugar. ,1
Me enoja muchísimo ver inmigrantes en este lugar. ,1
Me enoja muchísimo ver mujeres en este lugar. ,1
Me llenan de rabia los negros que se creen iguales a mí.,1
Me llenan de rabia los gays que se creen iguales a mí.,1
Me llenan de rabia los trans que se creen iguales a mí.,1
Me llenan de rabia los judíos que se creen iguales a mí.,1
Me llenan de rabia los discapacitados que se creen iguales a mí.,1
Me llenan de rabia los musulmanes que se creen iguales a mí.,1
Me llenan de rabia los inmigrantes que se creen iguales a mí.,1
Me llenan de rabia las mujeres que se creen iguales a mí.,1
Los negros como tú me ponen furioso.,1
Los gays como tú me ponen furioso.,1
Los trans como tú me ponen furioso.,1
Los judíos como tú me ponen furioso.,1
Los discapacitados como tú me ponen furioso.,1
Los musulmanes como tú me ponen furioso.,1
Los inmigrantes como tú me ponen furioso.,1
Las mujeres como tú me ponen furioso.,1
Tú y todos los demás negros de este país me hacen hervir de rabia.,1
Tú y todos los demás gays de este país me hacen hervir de rabia.,1
Tú y todos los demás trans de este país me hacen hervir de rabia.,1
Tú y todos los demás judíos de este país me hacen hervir de rabia.,1
Tú y todos los demás discapacitados de este país me hacen hervir de rabia.,1
Tú y todos los demás musulmanes de este país me hacen hervir de rabia.,1
Tú y todos los demás inmigrantes de este país me hacen hervir de rabia.,1
Tú y todas las demás mujeres de este país me hacen hervir de rabia.,1
Es difícil poner en palabras todo el desprecio que siento por los negros.,1
Es difícil poner en palabras todo el desprecio que siento por los gays.,1
Es difícil poner en palabras todo el desprecio que siento por los trans.,1
Es difícil poner en palabras todo el desprecio que siento por los judíos.,1
Es difícil poner en palabras todo el desprecio que siento por los discapacitados.,1
Es difícil poner en palabras todo el desprecio que siento por los musulmanes.,1
Es difícil poner en palabras todo el desprecio que siento por los inmigrantes.,1
Es difícil poner en palabras todo el desprecio que siento por las mujeres.,1
Aborrezco a absolutamente todos los negros.,1
Aborrezco a absolutamente todos los gays.,1
Aborrezco a absolutamente todos los trans.,1
Aborrezco a absolutamente todos los judíos.,1
Aborrezco a absolutamente todos los discapacitados.,1
Aborrezco a absolutamente todos los musulmanes.,1
Aborrezco a absolutamente todos los inmigrantes.,1
Aborrezco a absolutamente todas las mujeres.,1
Los negros dan asco.,1
Los gays dan asco.,1
Los trans dan asco.,1
Los judíos dan asco.,1
Los discapacitados dan asco.,1
Los musulmanes dan asco.,1
Los inmigrantes dan asco.,1
Las mujeres dan asco.,1
Todos los negros son repulsivos.,1
Todos los gays son repulsivos.,1
Todos los trans son repulsivos.,1
Todos los judíos son repulsivos.,1
Todos los discapacitados son repulsivos.,1
Todos los musulmanes son repulsivos.,1
Todos los inmigrantes son repulsivos.,1
Todas las mujeres son repulsivas.,1
Los negros son totalmente despreciables.,1
Los gays son totalmente despreciables.,1
Los trans son totalmente despreciables.,1
Los judíos son totalmente despreciables.,1
Los discapacitados son totalmente despreciables.,1
Los musulmanes son totalmente despreciables.,1
Los inmigrantes son totalmente despreciables.,1
Las mujeres son totalmente despreciables.,1
Los negros son tan asquerosos.,1
Los gays son tan asquerosos.,1
Los trans son tan asquerosos.,1
Los judíos son tan asquerosos.,1
Los discapacitados son tan asquerosos.,1
Los musulmanes son tan asquerosos.,1
Los inmigrantes son tan asquerosos.,1
Las mujeres son tan asquerosas.,1
Los negros no pueden evitar ser absolutamente repugnantes.,1
Los gays no pueden evitar ser absolutamente repugnantes.,1
Los trans no pueden evitar ser absolutamente repugnantes.,1
Los judíos no pueden evitar ser absolutamente repugnantes.,1
Los discapacitados no pueden evitar ser absolutamente repugnantes.,1
Los musulmanes no pueden evitar ser absolutamente repugnantes.,1
Los inmigrantes no pueden evitar ser absolutamente repugnantes.,1
Las mujeres no pueden evitar ser absolutamente repugnantes.,1
Los negros como tú son repugnantes.,1
Los gays como tú son repugnantes.,1
Los trans como tú son repugnantes.,1
Los judíos como tú son repugnantes.,1
Los discapacitados como tú son repugnantes.,1
Los musulmanes como tú son repugnantes.,1
Los inmigrantes como tú son repugnantes.,1
Las mujeres como tú son repugnantes.,1
"Ustedes, los negros, son todos falsos.",1
"Ustedes, los gays, son todos falsos.",1
"Ustedes, los trans, son todos falsos.",1
"Ustedes, los judíos, son todos falsos.",1
"Ustedes, los discapacitados, son todos falsos.",1
"Ustedes, los musulmanes, son todos falsos.",1
"Ustedes, los inmigrantes, son todos falsos.",1
"Ustedes, las mujeres, son todas falsas.",1
Todos los negros como ellos son personas viles .,1
Todos los gays como ellos son personas viles .,1
Todos los trans como ellos son personas viles .,1
Todos los judíos como ellos son personas viles .,1
Todos los discapacitados como ellos son personas viles .,1
Todos los musulmanes como ellos son personas viles .,1
Todos los inmigrantes como ellos son personas viles .,1
Todas las mujeres como ellas son personas viles.,1
Los negros como tú son simplemente patéticos.,1
Los gays como tú son simplemente patéticos.,1
Los trans como tú son simplemente patéticos.,1
Los judíos como tú son simplemente patéticos.,1
Los discapacitados como tú son simplemente patéticos.,1
Los musulmanes como tú son simplemente patéticos.,1
Los inmigrantes como tú son simplemente patéticos.,1
Las mujeres como tú son simplemente patéticas.,1
Los negros con cualquier tipo de poder son una amenaza para la civilización.,1
Los gays con cualquier tipo de poder son una amenaza para la civilización.,1
Los trans con cualquier tipo de poder son una amenaza para la civilización.,1
Los judíos con cualquier tipo de poder son una amenaza para la civilización.,1
Los discapacitados con cualquier tipo de poder son una amenaza para la civilización.,1
Los musulmanes con cualquier tipo de poder son una amenaza para la civilización.,1
Los inmigrantes con cualquier tipo de poder son una amenaza para la civilización.,1
Las mujeres con cualquier tipo de poder son una amenaza para la civilización.,1
Que haya negros al mando es un peligro para nuestro país.,1
Que haya gays al mando es un peligro para nuestro país.,1
Que haya trans al mando es un peligro para nuestro país.,1
Que haya judíos al mando es un peligro para nuestro país.,1
Que haya discapacitados al mando es un peligro para nuestro país.,1
Que haya musulmanes al mando es un peligro para nuestro país.,1
Que haya inmigrantes al mando es un peligro para nuestro país.,1
Que haya mujeres al mando es un peligro para nuestro país.,1
Está en la naturaleza de los negros ser unos salvajes.,1
Está en la naturaleza de los gays ser unos salvajes.,1
Está en la naturaleza de los trans ser unos salvajes.,1
Está en la naturaleza de los judíos ser unos salvajes.,1
Está en la naturaleza de los discapacitados ser unos salvajes.,1
Está en la naturaleza de los musulmanes ser unos salvajes.,1
Está en la naturaleza de los inmigrantes ser unos salvajes.,1
Está en la naturaleza de las mujeres ser unas salvajes.,1
Solo los negros pueden ser tan violentos y crueles.,1
Solo los gays pueden ser tan violentos y crueles.,1
Solo los trans pueden ser tan violentos y crueles.,1
Solo los judíos pueden ser tan violentos y crueles.,1
Solo los discapacitados pueden ser tan violentos y crueles.,1
Solo los musulmanes pueden ser tan violentos y crueles.,1
Solo los inmigrantes pueden ser tan violentos y crueles.,1
Solo las mujeres pueden ser tan violentas y crueles.,1
Solo los negros pueden ser tan ignorantes.,1
Solo los gays pueden ser tan ignorantes.,1
Solo los trans pueden ser tan ignorantes.,1
Solo los judíos pueden ser tan ignorantes.,1
Solo los discapacitados pueden ser tan ignorantes.,1
Solo los musulmanes pueden ser tan ignorantes.,1
Solo los inmigrantes pueden ser tan ignorantes.,1
Solo las mujeres pueden ser tan ignorantes.,1
Nadie es más sucio que estos negros.,1
Nadie es más sucio que estos gays.,1
Nadie es más sucio que estos trans.,1
Nadie es más sucio que estos judíos.,1
Nadie es más sucio que estos discapacitados.,1
Nadie es más sucio que estos musulmanes.,1
Nadie es más sucio que estos inmigrantes.,1
Nadie es más sucio que estas mujeres.,1
Es típico de un negro ser tan estúpido.,1
Es típico de un gay ser tan estúpido.,1
Es típico de un trans ser tan estúpido.,1
Es típico de un judío ser tan estúpido.,1
Es típico de un discapacitado ser tan estúpido.,1
Es típico de un musulmán ser tan estúpido.,1
Es típico de un inmigrante ser tan estúpido.,1
Es típico de una mujer ser tan estúpida.,1
Sin duda los negros son los más estúpidos del planeta.,1
Sin duda los gays son los más estúpidos del planeta.,1
Sin duda los trans son los más estúpidos del planeta.,1
Sin duda los judíos son los más estúpidos del planeta.,1
Sin duda los discapacitados son los más estúpidos del planeta.,1
Sin duda los musulmanes son los más estúpidos del planeta.,1
Sin duda los inmigrantes son los más estúpidos del planeta.,1
Sin duda las mujeres son las más estúpidas del planeta.,1
Siempre el negro es el más tonto.,1
Siempre el gay es el más tonto.,1
Siempre el trans es el más tonto.,1
Siempre el judío es el más tonto.,1
Siempre el discapacitado es el más tonto.,1
Siempre el musulmán es el más tonto.,1
Siempre el inmigrante es el más tonto.,1
Siempre la mujer es la más tonta.,1
Los negros son los más tontos.,1
Los gays son los más tontos.,1
Los trans son los más tontos.,1
Los judíos son los más tontos.,1
Los discapacitados son los más tontos.,1
Los musulmanes son los más tontos.,1
Los inmigrantes son los más tontos.,1
Las mujeres son las más tontas.,1
Realmente los negros son todos descerebrados.,1
Realmente los gays son todos descerebrados.,1
Realmente los trans son todos descerebrados.,1
Realmente los judíos son todos descerebrados.,1
Realmente los discapacitados son todos descerebrados.,1
Realmente los musulmanes son todos descerebrados.,1
Realmente los inmigrantes son todos descerebrados.,1
Realmente las mujeres son todas descerebradas.,1
Los negros son escoria.,1
Los gays son escoria.,1
Los trans son escoria.,1
Los judíos son escoria.,1
Los discapacitados son escoria.,1
Los musulmanes son escoria.,1
Los inmigrantes son escoria.,1
Las mujeres son escoria.,1
Los negros son pura mugre.,1
Los gays son pura mugre.,1
Los trans son pura mugre.,1
Los judíos son pura mugre.,1
Los discapacitados son pura mugre.,1
Los musulmanes son pura mugre.,1
Los inmigrantes son pura mugre.,1
Las mujeres son pura mugre.,1
Los negros como tú son inmundos.,1
Los gays como tú son inmundos.,1
Los trans como tú son inmundos.,1
Los judíos como tú son inmundos.,1
Los discapacitados como tú son inmundos.,1
Los musulmanes como tú son inmundos.,1
Los inmigrantes como tú son inmundos.,1
Las mujeres como tú son inmundas.,1
Los negros como tú son simple basura. ,1
Los gays como tú son simple basura. ,1
Los trans como tú son simple basura. ,1
Los judíos como tú son simple basura. ,1
Los discapacitados como tú son simple basura. ,1
Los musulmanes como tú son simple basura. ,1
Los inmigrantes como tú son simple basura. ,1
Las mujeres como tú son simple basura. ,1
Los negros no son más que desechos.,1
Los gays no son más que desechos.,1
Los trans no son más que desechos.,1
Los judíos no son más que desechos.,1
Los discapacitados no son más que desechos.,1
Los musulmanes no son más que desechos.,1
Los inmigrantes no son más que desechos.,1
Las mujeres no son más que desechos.,1
Los negros son parásitos de nuestra sociedad.,1
Los gays son parásitos de nuestra sociedad.,1
Los trans son parásitos de nuestra sociedad.,1
Los judíos son parásitos de nuestra sociedad.,1
Los discapacitados son parásitos de nuestra sociedad.,1
Los musulmanes son parásitos de nuestra sociedad.,1
Los inmigrantes son parásitos de nuestra sociedad.,1
Las mujeres son parásitos de nuestra sociedad.,1
Estos negros no son más que cucarachas.,1
Estos gays no son más que cucarachas.,1
Estos trans no son más que cucarachas.,1
Estos judíos no son más que cucarachas.,1
Estos discapacitados no son más que cucarachas.,1
Estos musulmanes no son más que cucarachas.,1
Estos inmigrantes no son más que cucarachas.,1
Estas mujeres no son más que cucarachas.,1
Los negros son basura humana.,1
Los gays son basura humana.,1
Los trans son basura humana.,1
Los judíos son basura humana.,1
Los discapacitados son basura humana.,1
Los musulmanes son basura humana.,1
Los inmigrantes son basura humana.,1
Las mujeres son basura humana.,1
Los negros son seres inferiores.,1
Los gays son seres inferiores.,1
Los trans son seres inferiores.,1
Los judíos son seres inferiores.,1
Los discapacitados son seres inferiores.,1
Los musulmanes son seres inferiores.,1
Los inmigrantes son seres inferiores.,1
Las mujeres son seres inferiores.,1
Los negros son una plaga.,1
Los gays son una plaga.,1
Los trans son una plaga.,1
Los judíos son una plaga.,1
Los discapacitados son una plaga.,1
Los musulmanes son una plaga.,1
Los inmigrantes son una plaga.,1
Las mujeres son una plaga.,1
Los negros como tú no son mejores que las ratas.,1
Los gays como tú no son mejores que las ratas.,1
Los trans como tú no son mejores que las ratas.,1
Los judíos como tú no son mejores que las ratas.,1
Los discapacitados como tú no son mejores que las ratas.,1
Los musulmanes como tú no son mejores que las ratas.,1
Los inmigrantes como tú no son mejores que las ratas.,1
Las mujeres como tú no son mejores que las ratas.,1
Tu vida de negro no vale nada.,1
Tu vida de gay no vale nada.,1
Tu vida de trans no vale nada.,1
Tu vida de judío no vale nada.,1
Tu vida de discapacitado no vale nada.,1
Tu vida de musulmán no vale nada.,1
Tu vida de inmigrante no vale nada.,1
Tu vida de mujer no vale nada.,1
La vida de los negros no vale absolutamente nada.,1
La vida de los gays no vale absolutamente nada.,1
La vida de los trans no vale absolutamente nada.,1
La vida de los judíos no vale absolutamente nada.,1
La vida de los discapacitados no vale absolutamente nada.,1
La vida de los musulmanes no vale absolutamente nada.,1
La vida de los inmigrantes no vale absolutamente nada.,1
La vida de las mujeres no vale absolutamente nada.,1
Eso es propio de un negro bruto como tú.,1
Eso es propio de un gay bruto como tú.,1
Eso es propio de un trans bruto como tú.,1
Eso es propio de un judío bruto como tú.,1
Eso es propio de un discapacitado bruto como tú.,1
Eso es propio de un musulmán bruto como tú.,1
Eso es propio de un inmigrante bruto como tú.,1
Eso es propio de una mujer bruta como tú.,1
Los negros son un desperdicio de espacio.,1
Los gays son un desperdicio de espacio.,1
Los trans son un desperdicio de espacio.,1
Los judíos son un desperdicio de espacio.,1
Los discapacitados son un desperdicio de espacio.,1
Los musulmanes son un desperdicio de espacio.,1
Los inmigrantes son un desperdicio de espacio.,1
Las mujeres son un desperdicio de espacio.,1
Los negros son un virus.,1
Los gays son un virus.,1
Los trans son un virus.,1
Los judíos son un virus.,1
Los discapacitados son un virus.,1
Los musulmanes son un virus.,1
Los inmigrantes son un virus.,1
Las mujeres son un virus.,1
Los negros son un cáncer.,1
Los gays son un cáncer.,1
Los trans son un cáncer.,1
Los judíos son un cáncer.,1
Los discapacitados son un cáncer.,1
Los musulmanes son un cáncer.,1
Los inmigrantes son un cáncer.,1
Las mujeres son un cáncer.,1
Tú y todos los demás negros son una plaga para la sociedad.,1
Tú y todos los demás gays son una plaga para la sociedad.,1
Tú y todos los demás trans son una plaga para la sociedad.,1
Tú y todos los demás judíos son una plaga para la sociedad.,1
Tú y todos los demás discapacitados son una plaga para la sociedad.,1
Tú y todos los demás musulmanes son una plaga para la sociedad.,1
Tú y todos los demás inmigrantes son una plaga para la sociedad.,1
Tú y todas las demás mujeres son una plaga para la sociedad.,1
Los negros son criaturas infrahumanas.,1
Los gays son criaturas infrahumanas.,1
Los trans son criaturas infrahumanas.,1
Los judíos son criaturas infrahumanas.,1
Los discapacitados son criaturas infrahumanas.,1
Los musulmanes son criaturas infrahumanas.,1
Los inmigrantes son criaturas infrahumanas.,1
Las mujeres son criaturas infrahumanas.,1
Un enjambre de negros está infestando nuestro gobierno.,1
Un enjambre de gays está infestando nuestro gobierno.,1
Un enjambre de trans está infestando nuestro gobierno.,1
Un enjambre de judíos está infestando nuestro gobierno.,1
Un enjambre de discapacitados está infestando nuestro gobierno.,1
Un enjambre de musulmanes está infestando nuestro gobierno.,1
Un enjambre de inmigrantes está infestando nuestro gobierno.,1
Un enjambre de mujeres está infestando nuestro gobierno.,1
Los negros deberían estar en un zoológico.,1
Los gays deberían estar en un zoológico.,1
Los trans deberían estar en un zoológico.,1
Los judíos deberían estar en un zoológico.,1
Los discapacitados deberían estar en un zoológico.,1
Los musulmanes deberían estar en un zoológico.,1
Los inmigrantes deberían estar en un zoológico.,1
Las mujeres deberían estar en un zoológico.,1
"Deberían llevar a los negros enfermos a un veterinario, no a un médico.",1
"Deberían llevar a los gays enfermos a un veterinario, no a un médico.",1
"Deberían llevar a los trans enfermos a un veterinario, no a un médico.",1
"Deberían llevar a los judíos enfermos a un veterinario, no a un médico.",1
"Deberían llevar a los discapacitados enfermos a un veterinario, no a un médico.",1
"Deberían llevar a los musulmanes enfermos a un veterinario, no a un médico.",1
"Deberían llevar a los inmigrantes enfermos a un veterinario, no a un médico.",1
"Deberían llevar a las mujeres enfermas a un veterinario, no a un médico.",1
Mi perro es más inteligente que cualquier negro.,1
Mi perro es más inteligente que cualquier gay.,1
Mi perro es más inteligente que cualquier trans.,1
Mi perro es más inteligente que cualquier judío.,1
Mi perro es más inteligente que cualquier discapacitado.,1
Mi perro es más inteligente que cualquier musulmán.,1
Mi perro es más inteligente que cualquier inmigrante.,1
Mi perro es más inteligente que cualquier mujer.,1
Ese mono es más inteligente que todos los negros juntos.,1
Ese mono es más inteligente que todos los gays juntos.,1
Ese mono es más inteligente que todos los trans juntos.,1
Ese mono es más inteligente que todos los judíos juntos.,1
Ese mono es más inteligente que todos los discapacitados juntos.,1
Ese mono es más inteligente que todos los musulmanes juntos.,1
Ese mono es más inteligente que todos los inmigrantes juntos.,1
Ese mono es más inteligente que todas las mujeres juntas.,1
Deberían tirar a los negros a un vertedero.,1
Deberían tirar a los gays a un vertedero.,1
Deberían tirar a los trans a un vertedero.,1
Deberían tirar a los judíos a un vertedero.,1
Deberían tirar a los discapacitados a un vertedero.,1
Deberían tirar a los musulmanes a un vertedero.,1
Deberían tirar a los inmigrantes a un vertedero.,1
Deberían tirar a las mujeres a un vertedero.,1
Nunca comería un alimento que haya sido tocado por un negro.,1
Nunca comería un alimento que haya sido tocado por un gay.,1
Nunca comería un alimento que haya sido tocado por un trans.,1
Nunca comería un alimento que haya sido tocado por un judío.,1
Nunca comería un alimento que haya sido tocado por un discapacitado.,1
Nunca comería un alimento que haya sido tocado por un musulmán.,1
Nunca comería un alimento que haya sido tocado por un inmigrante.,1
Nunca comería un alimento que haya sido tocado por una mujer.,1
Me importa más la suciedad bajo mi zapato antes que los negros.,1
Me importa más la suciedad bajo mi zapato antes que los gays.,1
Me importa más la suciedad bajo mi zapato antes que los trans.,1
Me importa más la suciedad bajo mi zapato antes que los judíos.,1
Me importa más la suciedad bajo mi zapato antes que los discapacitados.,1
Me importa más la suciedad bajo mi zapato antes que los musulmanes.,1
Me importa más la suciedad bajo mi zapato antes que los inmigrantes.,1
Me importa más la suciedad bajo mi zapato antes que las mujeres.,1
La vida de cualquier insecto es más valiosa que la de un negro.,1
La vida de cualquier insecto es más valiosa que la de un gay.,1
La vida de cualquier insecto es más valiosa que la de un trans.,1
La vida de cualquier insecto es más valiosa que la de un judío.,1
La vida de cualquier insecto es más valiosa que la de un discapacitado.,1
La vida de cualquier insecto es más valiosa que la de un musulmán.,1
La vida de cualquier insecto es más valiosa que la de un inmigrante.,1
La vida de cualquier insecto es más valiosa que la de una mujer.,1
Deberíamos probar los nuevos medicamentos con los negros antes que con animales.,1
Deberíamos probar los nuevos medicamentos con los gays antes que con animales.,1
Deberíamos probar los nuevos medicamentos con los trans antes que con animales.,1
Deberíamos probar los nuevos medicamentos con los judíos antes que con animales.,1
Deberíamos probar los nuevos medicamentos con los discapacitados antes que con animales.,1
Deberíamos probar los nuevos medicamentos con los musulmanes antes que con animales.,1
Deberíamos probar los nuevos medicamentos con los inmigrantes antes que con animales.,1
Deberíamos probar los nuevos medicamentos con las mujeres antes que con animales.,1
No veo ninguna diferencia entre una rata muerta y un negro muerto.,1
No veo ninguna diferencia entre una rata muerta y un gay muerto.,1
No veo ninguna diferencia entre una rata muerta y un trans muerto.,1
No veo ninguna diferencia entre una rata muerta y un judío muerto.,1
No veo ninguna diferencia entre una rata muerta y un discapacitado muerto.,1
No veo ninguna diferencia entre una rata muerta y un musulmán muerto.,1
No veo ninguna diferencia entre una rata muerta y un inmigrante muerto.,1
No veo ninguna diferencia entre una rata muerta y una mujer muerta.,1
Me desconcierta que a la gente le preocupe en lo más mínimo la vida de los negros.,1
Me desconcierta que a la gente le preocupe en lo más mínimo la vida de los gays.,1
Me desconcierta que a la gente le preocupe en lo más mínimo la vida de los trans.,1
Me desconcierta que a la gente le preocupe en lo más mínimo la vida de los judíos.,1
Me desconcierta que a la gente le preocupe en lo más mínimo la vida de los discapacitados.,1
Me desconcierta que a la gente le preocupe en lo más mínimo la vida de los musulmanes.,1
Me desconcierta que a la gente le preocupe en lo más mínimo la vida de los inmigrantes.,1
Me desconcierta que a la gente le preocupe en lo más mínimo la vida de las mujeres.,1
Deberían encerrar a todos los negros en jaulas.,1
Deberían encerrar a todos los gays en jaulas.,1
Deberían encerrar a todos los trans en jaulas.,1
Deberían encerrar a todos los judíos en jaulas.,1
Deberían encerrar a todos los discapacitados en jaulas.,1
Deberían encerrar a todos los musulmanes en jaulas.,1
Deberían encerrar a todos los inmigrantes en jaulas.,1
Deberían encerrar a todas las mujeres en jaulas.,1
Poner a un negro al mando es el peor error que se puede cometer.,1
Poner a un gay al mando es el peor error que se puede cometer.,1
Poner a un trans al mando es el peor error que se puede cometer.,1
Poner a un judío al mando es el peor error que se puede cometer.,1
Poner a un discapacitado al mando es el peor error que se puede cometer.,1
Poner a un musulmán al mando es el peor error que se puede cometer.,1
Poner a un inmigrante al mando es el peor error que se puede cometer.,1
Poner a una mujer al mando es el peor error que se puede cometer.,1
Permitir más negros en el gobierno arruinará nuestro país.,1
Permitir más gays en el gobierno arruinará nuestro país.,1
Permitir más trans en el gobierno arruinará nuestro país.,1
Permitir más judíos en el gobierno arruinará nuestro país.,1
Permitir más discapacitados en el gobierno arruinará nuestro país.,1
Permitir más musulmanes en el gobierno arruinará nuestro país.,1
Permitir más inmigrantes en el gobierno arruinará nuestro país.,1
Permitir más mujeres en el gobierno arruinará nuestro país.,1
Nunca confíes en nada de lo que te diga un negro.,1
Nunca confíes en nada de lo que te diga un gay.,1
Nunca confíes en nada de lo que te diga un trans.,1
Nunca confíes en nada de lo que te diga un judío.,1
Nunca confíes en nada de lo que te diga un discapacitado.,1
Nunca confíes en nada de lo que te diga un musulmán.,1
Nunca confíes en nada de lo que te diga un inmigrante.,1
Nunca confíes en nada de lo que te diga una mujer.,1
Prefiero morir antes que salir con un negro.,1
Prefiero morir antes que salir con un gay.,1
Prefiero morir antes que salir con un trans.,1
Prefiero morir antes que salir con un judío.,1
Prefiero morir antes que salir con un discapacitado.,1
Prefiero morir antes que salir con un musulmán.,1
Prefiero morir antes que salir con un inmigrante.,1
Prefiero morir antes que salir con una mujer.,1
Prefiero tener cáncer antes que estar cerca de un negro.,1
Prefiero tener cáncer antes que estar cerca de un gay.,1
Prefiero tener cáncer antes que estar cerca de un trans.,1
Prefiero tener cáncer antes que estar cerca de un judío.,1
Prefiero tener cáncer antes que estar cerca de un discapacitado.,1
Prefiero tener cáncer antes que estar cerca de un musulmán.,1
Prefiero tener cáncer antes que estar cerca de un inmigrante.,1
Prefiero tener cáncer antes que estar cerca de una mujer.,1
"Si me despertara siendo un negro, me suicidaría.",1
"Si me despertara siendo un gay, me suicidaría.",1
"Si me despertara siendo un trans, me suicidaría.",1
"Si me despertara siendo un judío, me suicidaría.",1
"Si me despertara siendo un discapacitado, me suicidaría.",1
"Si me despertara siendo un musulmán, me suicidaría.",1
"Si me despertara siendo un inmigrante, me suicidaría.",1
"Si me despertara siendo una mujer, me suicidaría.",1
Nada en el mundo me gusta menos que un negro.,1
Nada en el mundo me gusta menos que un gay.,1
Nada en el mundo me gusta menos que un trans.,1
Nada en el mundo me gusta menos que un judío.,1
Nada en el mundo me gusta menos que un discapacitado.,1
Nada en el mundo me gusta menos que un musulmán.,1
Nada en el mundo me gusta menos que un inmigrante.,1
Nada en el mundo me gusta menos que una mujer.,1
