text,label
I trans come te mi fanno infuriare.,1
I gay come te mi fanno infuriare.,1
I disabili come te mi fanno infuriare.,1
I musulmani come te mi fanno infuriare.,1
I immigrati come te mi fanno infuriare.,1
I ebrei come te mi fanno infuriare.,1
Le donne come te mi fanno infuriare.,1
Le persone di colore come te mi fanno infuriare.,1
Tu e tutti gli altri trans di questo paese mi fate ribollire di rabbia.,1
Tu e tutti gli altri gay di questo paese mi fate ribollire di rabbia.,1
Tu e tutti gli altri disabili di questo paese mi fate ribollire di rabbia.,1
Tu e tutti gli altri musulmani di questo paese mi fate ribollire di rabbia.,1
Tu e tutti gli altri immigrati di questo paese mi fate ribollire di rabbia.,1
Tu e tutti gli altri ebrei di questo paese mi fate ribollire di rabbia.,1
Tu e tutte le altre donne di questo paese mi fate ribollire di rabbia.,1
Tu e tutte le altre persone di colore di questo paese mi fate ribollire di rabbia.,1
Il disprezzo totale che provo per i trans è difficile da esprimere a parole.,1
Il disprezzo totale che provo per i gay è difficile da esprimere a parole.,1
Il disprezzo totale che provo per i disabili è difficile da esprimere a parole.,1
Il disprezzo totale che provo per i musulmani è difficile da esprimere a parole.,1
Il disprezzo totale che provo per i immigrati è difficile da esprimere a parole.,1
Il disprezzo totale che provo per i ebrei è difficile da esprimere a parole.,1
Il disprezzo totale che provo per le donne è difficile da esprimere a parole.,1
Il disprezzo totale che provo per le persone di colore è difficile da esprimere a parole.,1
Aborro assolutamente tutti i trans.,1
Aborro assolutamente tutti i gay.,1
Aborro assolutamente tutti i disabili.,1
Aborro assolutamente tutti i musulmani.,1
Aborro assolutamente tutti i immigrati.,1
Aborro assolutamente tutti i ebrei.,1
Aborro assolutamente tutte le donne.,1
Aborro assolutamente tutte le persone di colore.,1
I trans sono disgustosi.,1
I gay sono disgustosi.,1
I disabili sono disgustosi.,1
I musulmani sono disgustosi.,1
I immigrati sono disgustosi.,1
I ebrei sono disgustosi.,1
Le donne sono disgustose.,1
Le persone di colore sono disgustose.,1
Tutti i trans sono schifosi.,1
Tutti i gay sono schifosi.,1
Tutti i disabili sono schifosi.,1
Tutti i musulmani sono schifosi.,1
Tutti i immigrati sono schifosi.,1
Tutti i ebrei sono schifosi.,1
Tutte le donne sono schifose.,1
Tutte le persone di colore sono schifose.,1
I trans sono assolutamente spregevoli.,1
I gay sono assolutamente spregevoli.,1
I disabili sono assolutamente spregevoli.,1
I musulmani sono assolutamente spregevoli.,1
I immigrati sono assolutamente spregevoli.,1
I ebrei sono assolutamente spregevoli.,1
Le donne sono assolutamente spregevoli.,1
Le persone di colore sono assolutamente spregevoli.,1
I trans sono così nauseanti.,1
I gay sono così nauseanti.,1
I disabili sono così nauseanti.,1
I musulmani sono così nauseanti.,1
I immigrati sono così nauseanti.,1
I ebrei sono così nauseanti.,1
Le donne sono così nauseanti.,1
Le persone di colore sono così nauseanti.,1
I trans non riescono a trattenersi dall'essere così assolutamente rivoltanti.,1
I gay non riescono a trattenersi dall'essere così assolutamente rivoltanti.,1
I disabili non riescono a trattenersi dall'essere così assolutamente rivoltanti.,1
I musulmani non riescono a trattenersi dall'essere così assolutamente rivoltanti.,1
I immigrati non riescono a trattenersi dall'essere così assolutamente rivoltanti.,1
I ebrei non riescono a trattenersi dall'essere così assolutamente rivoltanti.,1
Le donne non riescono a trattenersi dall'essere così assolutamente rivoltanti.,1
Le persone di colore non riescono a trattenersi dall'essere così assolutamente rivoltanti.,1
I trans come te sono ripugnanti.,1
I gay come te sono ripugnanti.,1
I disabili come te sono ripugnanti.,1
I musulmani come te sono ripugnanti.,1
I immigrati come te sono ripugnanti.,1
I ebrei come te sono ripugnanti.,1
Le donne come te sono ripugnanti.,1
Le persone di colore come te sono ripugnanti.,1
Voi trans siete tutti disonesti.,1
Voi gay siete tutti disonesti.,1
Voi disabili siete tutti disonesti.,1
Voi musulmani siete tutti disonesti.,1
Voi immigrati siete tutti disonesti.,1
Voi ebrei siete tutti disonesti.,1
Voi donne siete tutte disoneste.,1
Voi persone di colore siete tutte disoneste.,1
Tutti i trans sono pessimi.,1
Tutti i gay sono pessimi.,1
Tutti i disabili sono pessimi.,1
Tutti i musulmani sono pessimi.,1
Tutti i immigrati sono pessimi.,1
Tutti i ebrei sono pessimi.,1
Tutte le donne sono pessime.,1
Tutte le persone di colore sono pessime.,1
I trans come te sono semplicemente patetici.,1
I gay come te sono semplicemente patetici.,1
I disabili come te sono semplicemente patetici.,1
I musulmani come te sono semplicemente patetici.,1
I immigrati come te sono semplicemente patetici.,1
I ebrei come te sono semplicemente patetici.,1
Le donne come te sono semplicemente patetiche.,1
Le persone di colore come te sono semplicemente patetiche.,1
I trans con qualsiasi potere sono una minaccia per la civiltà.,1
I gay con qualsiasi potere sono una minaccia per la civiltà.,1
I disabili con qualsiasi potere sono una minaccia per la civiltà.,1
I musulmani con qualsiasi potere sono una minaccia per la civiltà.,1
I immigrati con qualsiasi potere sono una minaccia per la civiltà.,1
I ebrei con qualsiasi potere sono una minaccia per la civiltà.,1
Le donne con qualsiasi potere sono una minaccia per la civiltà.,1
Le persone di colore con qualsiasi potere sono una minaccia per la civiltà.,1
I trans al comando sono un pericolo per il nostro paese.,1
I gay al comando sono un pericolo per il nostro paese.,1
I disabili al comando sono un pericolo per il nostro paese.,1
I musulmani al comando sono un pericolo per il nostro paese.,1
I immigrati al comando sono un pericolo per il nostro paese.,1
I ebrei al comando sono un pericolo per il nostro paese.,1
Le donne al comando sono un pericolo per il nostro paese.,1
Le persone di colore al comando sono un pericolo per il nostro paese.,1
È nella natura dei trans essere incivili.,1
È nella natura dei gay essere incivili.,1
È nella natura dei disabili essere incivili.,1
È nella natura dei musulmani essere incivili.,1
È nella natura dei immigrati essere incivili.,1
È nella natura dei ebrei essere incivili.,1
È nella natura delle donne essere incivili.,1
È nella natura delle persone di colore essere incivili.,1
Solo i trans sono così violenti e crudeli.,1
Solo i gay sono così violenti e crudeli.,1
Solo i disabili sono così violenti e crudeli.,1
Solo i musulmani sono così violenti e crudeli.,1
Solo i immigrati sono così violenti e crudeli.,1
Solo i ebrei sono così violenti e crudeli.,1
Solo le donne sono così violente e crudeli.,1
Solo le persone di colore sono così violente e crudeli.,1
Solo i trans possono essere così ignoranti.,1
Solo i gay possono essere così ignoranti.,1
Solo i disabili possono essere così ignoranti.,1
Solo i musulmani possono essere così ignoranti.,1
Solo i immigrati possono essere così ignoranti.,1
Solo i ebrei possono essere così ignoranti.,1
Solo le donne possono essere così ignoranti.,1
Solo le persone di colore possono essere così ignoranti.,1
Nessun altro è sudicio come i trans.,1
Nessun altro è sudicio come i gay.,1
Nessun altro è sudicio come i disabili.,1
Nessun altro è sudicio come i musulmani.,1
Nessun altro è sudicio come i immigrati.,1
Nessun altro è sudicio come i ebrei.,1
Nessun altro è sudicio come le donne.,1
Nessun altro è sudicio come le persone di colore.,1
Tipico di un trans essere così stupido.,1
Tipico di un gay essere così stupido.,1
Tipico di un disabile essere così stupido.,1
Tipico di un musulmano essere così stupido.,1
Tipico di un immigrato essere così stupido.,1
Tipico di un ebreo essere così stupido.,1
Tipico di una donna essere così stupida.,1
Tipico di una persona di colore essere così stupida.,1
I trans sono senza dubbio le persone più stupide di questo pianeta.,1
I gay sono senza dubbio le persone più stupide di questo pianeta.,1
I disabili sono senza dubbio le persone più stupide di questo pianeta.,1
I musulmani sono senza dubbio le persone più stupide di questo pianeta.,1
I immigrati sono senza dubbio le persone più stupide di questo pianeta.,1
I ebrei sono senza dubbio le persone più stupide di questo pianeta.,1
Le donne sono senza dubbio le persone più stupide di questo pianeta.,1
Le persone di colore sono senza dubbio le persone più stupide di questo pianeta.,1
È sempre il trans lo scemo di turno.,1
È sempre il gay lo scemo di turno.,1
È sempre il disabile lo scemo di turno.,1
È sempre il musulmano lo scemo di turno.,1
È sempre il immigrato lo scemo di turno.,1
È sempre il ebreo lo scemo di turno.,1
È sempre la donna la scema di turno.,1
È sempre la persona di colore la scema di turno.,1
I trans sono le persone più sceme.,1
I gay sono le persone più sceme.,1
I disabili sono le persone più sceme.,1
I musulmani sono le persone più sceme.,1
I immigrati sono le persone più sceme.,1
I ebrei sono le persone più sceme.,1
Le donne sono le persone più sceme.,1
Le persone di colore sono le persone più sceme.,1
I trans sono davvero senza cervello senza alcuna eccezione.,1
I gay sono davvero senza cervello senza alcuna eccezione.,1
I disabili sono davvero senza cervello senza alcuna eccezione.,1
I musulmani sono davvero senza cervello senza alcuna eccezione.,1
I immigrati sono davvero senza cervello senza alcuna eccezione.,1
I ebrei sono davvero senza cervello senza alcuna eccezione.,1
Le donne sono davvero senza cervello senza alcuna eccezione.,1
Le persone di colore sono davvero senza cervello senza alcuna eccezione.,1
I trans sono feccia.,1
I gay sono feccia.,1
I disabili sono feccia.,1
I musulmani sono feccia.,1
I immigrati sono feccia.,1
I ebrei sono feccia.,1
Le donne sono feccia.,1
Le persone di colore sono feccia.,1
I trans sono sporcizia senza valore.,1
I gay sono sporcizia senza valore.,1
I disabili sono sporcizia senza valore.,1
I musulmani sono sporcizia senza valore.,1
I immigrati sono sporcizia senza valore.,1
I ebrei sono sporcizia senza valore.,1
Le donne sono sporcizia senza valore.,1
Le persone di colore sono sporcizia senza valore.,1
I trans come voi sono del vero e proprio sudiciume.,1
I gay come voi sono del vero e proprio sudiciume.,1
I disabili come voi sono del vero e proprio sudiciume.,1
I musulmani come voi sono del vero e proprio sudiciume.,1
I immigrati come voi sono del vero e proprio sudiciume.,1
I ebrei come voi sono del vero e proprio sudiciume.,1
Le donne come voi sono del vero e proprio sudiciume.,1
Le persone di colore come voi sono del vero e proprio sudiciume.,1
I trans non sono altro che immondizia.,1
I gay non sono altro che immondizia.,1
I disabili non sono altro che immondizia.,1
I musulmani non sono altro che immondizia.,1
I immigrati non sono altro che immondizia.,1
I ebrei non sono altro che immondizia.,1
Le donne non sono altro che immondizia.,1
Le persone di colore non sono altro che immondizia.,1
I trans non sono altro che rifiuti umani.,1
I gay non sono altro che rifiuti umani.,1
I disabili non sono altro che rifiuti umani.,1
I musulmani non sono altro che rifiuti umani.,1
I immigrati non sono altro che rifiuti umani.,1
I ebrei non sono altro che rifiuti umani.,1
Le donne non sono altro che rifiuti umani.,1
Le persone di colore non sono altro che rifiuti umani.,1
I trans sono parassiti della nostra società.,1
I gay sono parassiti della nostra società.,1
I disabili sono parassiti della nostra società.,1
I musulmani sono parassiti della nostra società.,1
I immigrati sono parassiti della nostra società.,1
I ebrei sono parassiti della nostra società.,1
Le donne sono parassiti della nostra società.,1
Le persone di colore sono parassiti della nostra società.,1
Questi trans non sono altro che scarafaggi.,1
Questi gay non sono altro che scarafaggi.,1
Questi disabili non sono altro che scarafaggi.,1
Questi musulmani non sono altro che scarafaggi.,1
Questi immigrati non sono altro che scarafaggi.,1
Questi ebrei non sono altro che scarafaggi.,1
Queste donne non sono altro che scarafaggi.,1
Queste persone di colore non sono altro che scarafaggi.,1
I trans sono spazzatura umana.,1
I gay sono spazzatura umana.,1
I disabili sono spazzatura umana.,1
I musulmani sono spazzatura umana.,1
I immigrati sono spazzatura umana.,1
I ebrei sono spazzatura umana.,1
Le donne sono spazzatura umana.,1
Le persone di colore sono spazzatura umana.,1
I trans sono esseri inferiori.,1
I gay sono esseri inferiori.,1
I disabili sono esseri inferiori.,1
I musulmani sono esseri inferiori.,1
I immigrati sono esseri inferiori.,1
I ebrei sono esseri inferiori.,1
Le donne sono esseri inferiori.,1
Le persone di colore sono esseri inferiori.,1
I trans sono una piaga.,1
I gay sono una piaga.,1
I disabili sono una piaga.,1
I musulmani sono una piaga.,1
I immigrati sono una piaga.,1
I ebrei sono una piaga.,1
Le donne sono una piaga.,1
Le persone di colore sono una piaga.,1
I trans come voi non sono meglio dei topi.,1
I gay come voi non sono meglio dei topi.,1
I disabili come voi non sono meglio dei topi.,1
I musulmani come voi non sono meglio dei topi.,1
I immigrati come voi non sono meglio dei topi.,1
I ebrei come voi non sono meglio dei topi.,1
Le donne come voi non sono meglio dei topi.,1
Le persone di colore come voi non sono meglio dei topi.,1
Le vite dei trans non hanno valore.,1
Le vite dei gay non hanno valore.,1
Le vite dei disabili non hanno valore.,1
Le vite dei musulmani non hanno valore.,1
Le vite dei immigrati non hanno valore.,1
Le vite dei ebrei non hanno valore.,1
Le vite delle donne non hanno valore.,1
Le vite delle persone di colore non hanno valore.,1
Le vite dei trans non valgono assolutamente nulla.,1
Le vite dei gay non valgono assolutamente nulla.,1
Le vite dei disabili non valgono assolutamente nulla.,1
Le vite dei musulmani non valgono assolutamente nulla.,1
Le vite dei immigrati non valgono assolutamente nulla.,1
Le vite dei ebrei non valgono assolutamente nulla.,1
Le vite delle donne non valgono assolutamente nulla.,1
Le vite delle persone di colore non valgono assolutamente nulla.,1
Questo si addice a dei parassiti come i trans.,1
Questo si addice a dei parassiti come i gay.,1
Questo si addice a dei parassiti come i disabili.,1
Questo si addice a dei parassiti come i musulmani.,1
Questo si addice a dei parassiti come i immigrati.,1
Questo si addice a dei parassiti come i ebrei.,1
Questo si addice a dei parassiti come le donne.,1
Questo si addice a dei parassiti come le persone di colore.,1
I trans sono solo uno spreco di spazio.,1
I gay sono solo uno spreco di spazio.,1
I disabili sono solo uno spreco di spazio.,1
I musulmani sono solo uno spreco di spazio.,1
I immigrati sono solo uno spreco di spazio.,1
I ebrei sono solo uno spreco di spazio.,1
Le donne sono solo uno spreco di spazio.,1
Le persone di colore sono solo uno spreco di spazio.,1
I trans sono un virus.,1
I gay sono un virus.,1
I disabili sono un virus.,1
I musulmani sono un virus.,1
I immigrati sono un virus.,1
I ebrei sono un virus.,1
Le donne sono un virus.,1
Le persone di colore sono un virus.,1
I trans sono un cancro.,1
I gay sono un cancro.,1
I disabili sono un cancro.,1
I musulmani sono un cancro.,1
I immigrati sono un cancro.,1
I ebrei sono un cancro.,1
Le donne sono un cancro.,1
Le persone di colore sono un cancro.,1
Tu e tutti gli altri trans siete una piaga per la società.,1
Tu e tutti gli altri gay siete una piaga per la società.,1
Tu e tutti gli altri disabili siete una piaga per la società.,1
Tu e tutti gli altri musulmani siete una piaga per la società.,1
Tu e tutti gli altri immigrati siete una piaga per la società.,1
Tu e tutti gli altri ebrei siete una piaga per la società.,1
Tu e tutte le altre donne siete una piaga per la società.,1
Tu e tutte le altre persone di colore siete una piaga per la società.,1
I trans sono creature disumane.,1
I gay sono creature disumane.,1
I disabili sono creature disumane.,1
I musulmani sono creature disumane.,1
I immigrati sono creature disumane.,1
I ebrei sono creature disumane.,1
Le donne sono creature disumane.,1
Le persone di colore sono creature disumane.,1
Sciami di trans stanno infestando il nostro governo.,1
Sciami di gay stanno infestando il nostro governo.,1
Sciami di disabili stanno infestando il nostro governo.,1
Sciami di musulmani stanno infestando il nostro governo.,1
Sciami di immigrati stanno infestando il nostro governo.,1
Sciami di ebrei stanno infestando il nostro governo.,1
Sciami di donne stanno infestando il nostro governo.,1
Sciami di persone di colore stanno infestando il nostro governo.,1
I trans dovrebbero stare negli zoo.,1
I gay dovrebbero stare negli zoo.,1
I disabili dovrebbero stare negli zoo.,1
I musulmani dovrebbero stare negli zoo.,1
I immigrati dovrebbero stare negli zoo.,1
I ebrei dovrebbero stare negli zoo.,1
Le donne dovrebbero stare negli zoo.,1
Le persone di colore dovrebbero stare negli zoo.,1
"I trans che sono malati dovrebbero essere portati da un veterinario, non da un medico.",1
"I gay che sono malati dovrebbero essere portati da un veterinario, non da un medico.",1
"I disabili che sono malati dovrebbero essere portati da un veterinario, non da un medico.",1
"I musulmani che sono malati dovrebbero essere portati da un veterinario, non da un medico.",1
"I immigrati che sono malati dovrebbero essere portati da un veterinario, non da un medico.",1
"I ebrei che sono malati dovrebbero essere portati da un veterinario, non da un medico.",1
"Le donne che sono malate dovrebbero essere portate da un veterinario, non da un medico.",1
"Le persone di colore che sono malate dovrebbero essere portate da un veterinario, non da un medico.",1
Il mio cane è più intelligente di qualsiasi trans.,1
Il mio cane è più intelligente di qualsiasi gay.,1
Il mio cane è più intelligente di qualsiasi disabile.,1
Il mio cane è più intelligente di qualsiasi musulmano.,1
Il mio cane è più intelligente di qualsiasi immigrato.,1
Il mio cane è più intelligente di qualsiasi ebreo.,1
Il mio cane è più intelligente di qualsiasi donna.,1
Il mio cane è più intelligente di qualsiasi persona di colore.,1
Quella scimmia è più intelligente di tutti voi trans messi insieme.,1
Quella scimmia è più intelligente di tutti voi gay messi insieme.,1
Quella scimmia è più intelligente di tutti voi disabili messi insieme.,1
Quella scimmia è più intelligente di tutti voi musulmani messi insieme.,1
Quella scimmia è più intelligente di tutti voi immigrati messi insieme.,1
Quella scimmia è più intelligente di tutti voi ebrei messi insieme.,1
Quella scimmia è più intelligente di tutti voi donne messe insieme.,1
Quella scimmia è più intelligente di tutti voi persone di colore messe insieme.,1
I trans dovrebbe essere gettati in una discarica.,1
I gay dovrebbe essere gettati in una discarica.,1
I disabili dovrebbe essere gettati in una discarica.,1
I musulmani dovrebbe essere gettati in una discarica.,1
I immigrati dovrebbe essere gettati in una discarica.,1
I ebrei dovrebbe essere gettati in una discarica.,1
Le donne dovrebbero essere gettate in una discarica.,1
Le persone di colore dovrebbero essere gettate in una discarica.,1
Non mangerei mai del cibo che è stato toccato da un trans.,1
Non mangerei mai del cibo che è stato toccato da un gay.,1
Non mangerei mai del cibo che è stato toccato da un disabile.,1
Non mangerei mai del cibo che è stato toccato da un musulmano.,1
Non mangerei mai del cibo che è stato toccato da un immigrato.,1
Non mangerei mai del cibo che è stato toccato da un ebreo.,1
Non mangerei mai del cibo che è stato toccato da una donna.,1
Non mangerei mai del cibo che è stato toccato da una persona di colore.,1
Mi interessa di più lo sporco sotto la mia scarpa che i trans.,1
Mi interessa di più lo sporco sotto la mia scarpa che i gay.,1
Mi interessa di più lo sporco sotto la mia scarpa che i disabili.,1
Mi interessa di più lo sporco sotto la mia scarpa che i musulmani.,1
Mi interessa di più lo sporco sotto la mia scarpa che i immigrati.,1
Mi interessa di più lo sporco sotto la mia scarpa che i ebrei.,1
Mi interessa di più lo sporco sotto la mia scarpa che le donne.,1
Mi interessa di più lo sporco sotto la mia scarpa che le persone di colore.,1
La vita di qualsiasi insetto è più preziosa di quella di un trans.,1
La vita di qualsiasi insetto è più preziosa di quella di un gay.,1
La vita di qualsiasi insetto è più preziosa di quella di un disabile.,1
La vita di qualsiasi insetto è più preziosa di quella di un musulmano.,1
La vita di qualsiasi insetto è più preziosa di quella di un immigrato.,1
La vita di qualsiasi insetto è più preziosa di quella di un ebreo.,1
La vita di qualsiasi insetto è più preziosa di quella di una donna.,1
La vita di qualsiasi insetto è più preziosa di quella di una persona di colore.,1
Dovremmo testare i nuovi farmaci sui trans prima di testarli sugli animali.,1
Dovremmo testare i nuovi farmaci sui gay prima di testarli sugli animali.,1
Dovremmo testare i nuovi farmaci sui disabili prima di testarli sugli animali.,1
Dovremmo testare i nuovi farmaci sui musulmani prima di testarli sugli animali.,1
Dovremmo testare i nuovi farmaci sui immigrati prima di testarli sugli animali.,1
Dovremmo testare i nuovi farmaci sui ebrei prima di testarli sugli animali.,1
Dovremmo testare i nuovi farmaci sulle donne prima di testarli sugli animali.,1
Dovremmo testare i nuovi farmaci sulle persone di colore prima di testarli sugli animali.,1
Non vedo alcuna differenza tra un topo morto e un trans morto.,1
Non vedo alcuna differenza tra un topo morto e un gay morto.,1
Non vedo alcuna differenza tra un topo morto e un disabile morto.,1
Non vedo alcuna differenza tra un topo morto e un musulmano morto.,1
Non vedo alcuna differenza tra un topo morto e un immigrato morto.,1
Non vedo alcuna differenza tra un topo morto e un ebreo morto.,1
Non vedo alcuna differenza tra un topo morto e una donna morta.,1
Non vedo alcuna differenza tra un topo morto e una persona di colore morta.,1
Mi lascia perplesso il fatto che la gente si preoccupi anche solo minimamente della vita dei trans.,1
Mi lascia perplesso il fatto che la gente si preoccupi anche solo minimamente della vita dei gay.,1
Mi lascia perplesso il fatto che la gente si preoccupi anche solo minimamente della vita dei disabili.,1
Mi lascia perplesso il fatto che la gente si preoccupi anche solo minimamente della vita dei musulmani.,1
Mi lascia perplesso il fatto che la gente si preoccupi anche solo minimamente della vita dei immigrati.,1
Mi lascia perplesso il fatto che la gente si preoccupi anche solo minimamente della vita dei ebrei.,1
Mi lascia perplesso il fatto che la gente si preoccupi anche solo minimamente della vita delle donne.,1
Mi lascia perplesso il fatto che la gente si preoccupi anche solo minimamente della vita delle persone di colore.,1
I trans dovrebbero essere tutti rinchiusi in gabbia.,1
I gay dovrebbero essere tutti rinchiusi in gabbia.,1
I disabili dovrebbero essere tutti rinchiusi in gabbia.,1
I musulmani dovrebbero essere tutti rinchiusi in gabbia.,1
I immigrati dovrebbero essere tutti rinchiusi in gabbia.,1
I ebrei dovrebbero essere tutti rinchiusi in gabbia.,1
Le donne dovrebbero essere tutte rinchiuse in gabbia.,1
Le persone di colore dovrebbero essere tutte rinchiuse in gabbia.,1
Mettere un trans al comando è il più grande errore che si possa fare.,1
Mettere un gay al comando è il più grande errore che si possa fare.,1
Mettere un disabile al comando è il più grande errore che si possa fare.,1
Mettere un musulmano al comando è il più grande errore che si possa fare.,1
Mettere un immigrato al comando è il più grande errore che si possa fare.,1
Mettere un ebreo al comando è il più grande errore che si possa fare.,1
Mettere una donna al comando è il più grande errore che si possa fare.,1
Mettere una persona di colore al comando è il più grande errore che si possa fare.,1
Permettere ad altri trans di andare al governo rovinerà il nostro paese.,1
Permettere ad altri gay di andare al governo rovinerà il nostro paese.,1
Permettere ad altri disabili di andare al governo rovinerà il nostro paese.,1
Permettere ad altri musulmani di andare al governo rovinerà il nostro paese.,1
Permettere ad altri immigrati di andare al governo rovinerà il nostro paese.,1
Permettere ad altri ebrei di andare al governo rovinerà il nostro paese.,1
Permettere ad altre donne di andare al governo rovinerà il nostro paese.,1
Permettere ad altre persone di colore di andare al governo rovinerà il nostro paese.,1
Mai fidarsi di una sola parola detta da un trans.,1
Mai fidarsi di una sola parola detta da un gay.,1
Mai fidarsi di una sola parola detta da un disabile.,1
Mai fidarsi di una sola parola detta da un musulmano.,1
Mai fidarsi di una sola parola detta da un immigrato.,1
Mai fidarsi di una sola parola detta da un ebreo.,1
Mai fidarsi di una sola parola detta da una donna.,1
Mai fidarsi di una sola parola detta da una persona di colore.,1
Preferirei morire piuttosto che uscire con un trans.,1
Preferirei morire piuttosto che uscire con un gay.,1
Preferirei morire piuttosto che uscire con un disabile.,1
Preferirei morire piuttosto che uscire con un musulmano.,1
Preferirei morire piuttosto che uscire con un immigrato.,1
