text,label
Je n'ai absolument aucun respect pour les transgenres.,1
Je n'ai absolument aucun respect pour les gays.,1
Je n'ai absolument aucun respect pour les noirs.,1
Je n'ai absolument aucun respect pour les personnes invalides.,1
Je n'ai absolument aucun respect pour les musulmans.,1
Je n'ai absolument aucun respect pour les immigrants.,1
Je n'ai absolument aucun respect pour les juifs.,1
Ces femmes me dégoûtent tellement.,1
Ces transgenres me dégoûtent tellement.,1
Ces gays me dégoûtent tellement.,1
Ces noirs me dégoûtent tellement.,1
Ces personnes invalides me dégoûtent tellement.,1
Ces musulmans me dégoûtent tellement.,1
Ces immigrants me dégoûtent tellement.,1
Ces juifs me dégoûtent tellement.,1
Les femmes sont les pires qui soient.,1
Les transgenres sont les pires qui soient.,1
Les gays sont les pires qui soient.,1
Les noirs sont les pires qui soient.,1
Les personnes invalides sont les pires qui soient.,1
Les musulmans sont les pires qui soient.,1
Les immigrants sont les pires qui soient.,1
Les juifs sont les pires qui soient.,1
Les femmes comme vous me rendent malade.,1
Les transgenres comme vous me rendent malade.,1
Les gays comme vous me rendent malade.,1
Les noirs comme vous me rendent malade.,1
Les personnes invalides comme vous me rendent malade.,1
Les musulmans comme vous me rendent malade.,1
Les immigrants comme vous me rendent malade.,1
Les juifs comme vous me rendent malade.,1
Il n'y a rien de plus horrible qu'un transgenre.,1
Il n'y a rien de plus horrible qu'un gay.,1
Il n'y a rien de plus horrible qu'un noir.,1
Il n'y a rien de plus horrible qu'un musulman.,1
Il n'y a rien de plus horrible qu'un immigrant.,1
Il n'y a rien de plus horrible qu'un juif.,1
Il n'y a rien de plus horrible qu'une femme.,1
Il n'y a rien de plus horrible qu'une personne invalide.,1
Voir des femmes ici me met hors de moi.,1
Voir des transgenres ici me met hors de moi.,1
Voir des gays ici me met hors de moi.,1
Voir des noirs ici me met hors de moi.,1
Voir des personnes invalides ici me met hors de moi.,1
Voir des musulmans ici me met hors de moi.,1
Voir des immigrants ici me met hors de moi.,1
Voir des juifs ici me met hors de moi.,1
Les transgenres qui se considèrent comme mes égaux me rendent fou de rage.,1
Les gays qui se considèrent comme mes égaux me rendent fou de rage.,1
Les noirs qui se considèrent comme mes égaux me rendent fou de rage.,1
Les musulmans qui se considèrent comme mes égaux me rendent fou de rage.,1
Les immigrants qui se considèrent comme mes égaux me rendent fou de rage.,1
Les juifs qui se considèrent comme mes égaux me rendent fou de rage.,1
Les femmes qui se considèrent comme mes égales me rendent fou de rage.,1
Les personnes invalides qui se considèrent comme mes égales me rendent fou de rage.,1
"Les femmes comme vous, me rendent furieux.",1
"Les transgenres comme vous, me rendent furieux.",1
"Les gays comme vous, me rendent furieux.",1
"Les noirs comme vous, me rendent furieux.",1
"Les personnes invalides comme vous, me rendent furieux.",1
"Les musulmans comme vous, me rendent furieux.",1
"Les immigrants comme vous, me rendent furieux.",1
"Les juifs comme vous, me rendent furieux.",1
Vous et tous les autres femmes dans ce pays me font bouillir. ,1
Vous et tous les autres transgenres dans ce pays me font bouillir. ,1
Vous et tous les autres gays dans ce pays me font bouillir. ,1
Vous et tous les autres noirs dans ce pays me font bouillir. ,1
Vous et tous les autres personnes invalides dans ce pays me font bouillir. ,1
Vous et tous les autres musulmans dans ce pays me font bouillir. ,1
Vous et tous les autres immigrants dans ce pays me font bouillir. ,1
Vous et tous les autres juifs dans ce pays me font bouillir. ,1
Je trouve les femmes tellement aberrants que c'est difficile à mettre en mots.,1
Je trouve les transgenres tellement aberrants que c'est difficile à mettre en mots.,1
Je trouve les gays tellement aberrants que c'est difficile à mettre en mots.,1
Je trouve les noirs tellement aberrants que c'est difficile à mettre en mots.,1
Je trouve les personnes invalides tellement aberrants que c'est difficile à mettre en mots.,1
Je trouve les musulmans tellement aberrants que c'est difficile à mettre en mots.,1
Je trouve les immigrants tellement aberrants que c'est difficile à mettre en mots.,1
Je trouve les juifs tellement aberrants que c'est difficile à mettre en mots.,1
Je ne ressens que de l'aversion pour tous les transgenres.,1
Je ne ressens que de l'aversion pour tous les gays.,1
Je ne ressens que de l'aversion pour tous les noirs.,1
Je ne ressens que de l'aversion pour tous les musulmans.,1
Je ne ressens que de l'aversion pour tous les immigrants.,1
Je ne ressens que de l'aversion pour tous les juifs.,1
Je ne ressens que de l'aversion pour toutes les femmes.,1
Je ne ressens que de l'aversion pour toutes les personnes invalides.,1
Les femmes sont dégueulasses. ,1
Les transgenres sont dégueulasses. ,1
Les gays sont dégueulasses. ,1
Les noirs sont dégueulasses. ,1
Les personnes invalides sont dégueulasses. ,1
Les musulmans sont dégueulasses. ,1
Les immigrants sont dégueulasses. ,1
Les juifs sont dégueulasses. ,1
Tous les transgenres sont repoussants.,1
Tous les gays sont repoussants.,1
Tous les noirs sont repoussants.,1
Tous les musulmans sont repoussants.,1
Tous les immigrants sont repoussants.,1
Tous les juifs sont repoussants.,1
Toutes les femmes sont repoussantes.,1
Toutes les personnes invalides sont repoussantes.,1
Les transgenres sont absolument abjects.,1
Les gays sont absolument abjects.,1
Les noirs sont absolument abjects.,1
Les musulmans sont absolument abjects.,1
Les immigrants sont absolument abjects.,1
Les juifs sont absolument abjects.,1
Les femmes sont absolument abjectes.,1
Les personnes invalides sont absolument abjectes.,1
Les femmes me donnent tout simplement la nausée.,1
Les transgenres me donnent tout simplement la nausée.,1
Les gays me donnent tout simplement la nausée.,1
Les noirs me donnent tout simplement la nausée.,1
Les personnes invalides me donnent tout simplement la nausée.,1
Les musulmans me donnent tout simplement la nausée.,1
Les immigrants me donnent tout simplement la nausée.,1
Les juifs me donnent tout simplement la nausée.,1
Les transgenres ne peuvent s'empêcher d'être absolument révoltants.,1
Les gays ne peuvent s'empêcher d'être absolument révoltants.,1
Les noirs ne peuvent s'empêcher d'être absolument révoltants.,1
Les musulmans ne peuvent s'empêcher d'être absolument révoltants.,1
Les immigrants ne peuvent s'empêcher d'être absolument révoltants.,1
Les juifs ne peuvent s'empêcher d'être absolument révoltants.,1
Les femmes ne peuvent s'empêcher d'être absolument révoltantes.,1
Les personnes invalides ne peuvent s'empêcher d'être absolument révoltantes.,1
Les transgenres comme vous sont répugnants.,1
Les gays comme vous sont répugnants.,1
Les noirs comme vous sont répugnants.,1
Les musulmans comme vous sont répugnants.,1
Les immigrants comme vous sont répugnants.,1
Les juifs comme vous sont répugnants.,1
Les femmes comme vous sont répugnantes.,1
Les personnes invalides comme vous sont répugnantes.,1
Les transgenres comme vous sont tous malhonnêtes.,1
Les gays comme vous sont tous malhonnêtes.,1
Les noirs comme vous sont tous malhonnêtes.,1
Les musulmans comme vous sont tous malhonnêtes.,1
Les immigrants comme vous sont tous malhonnêtes.,1
Les juifs comme vous sont tous malhonnêtes.,1
Les femmes comme vous sont toutes malhonnêtes.,1
Les personnes invalides comme vous sont toutes malhonnêtes.,1
Tous les transgenres comme eux sont ignobles.,1
Tous les gays comme eux sont ignobles.,1
Tous les noirs comme eux sont ignobles.,1
Tous les musulmans comme eux sont ignobles.,1
Tous les immigrants comme eux sont ignobles.,1
Tous les juifs comme eux sont ignobles.,1
Toutes les femmes comme elles sont ignobles.,1
Toutes les personnes invalides comme elles sont ignobles.,1
Les femmes comme toi sont juste pitoyables.,1
Les transgenres comme toi sont juste pitoyables.,1
Les gays comme toi sont juste pitoyables.,1
Les noirs comme toi sont juste pitoyables.,1
Les personnes invalides comme toi sont juste pitoyables.,1
Les musulmans comme toi sont juste pitoyables.,1
Les immigrants comme toi sont juste pitoyables.,1
Les juifs comme toi sont juste pitoyables.,1
Les femmes avec quelque pouvoir que ce soit sont une menace pour la civilisation.,1
Les transgenres avec quelque pouvoir que ce soit sont une menace pour la civilisation.,1
Les gays avec quelque pouvoir que ce soit sont une menace pour la civilisation.,1
Les noirs avec quelque pouvoir que ce soit sont une menace pour la civilisation.,1
Les personnes invalides avec quelque pouvoir que ce soit sont une menace pour la civilisation.,1
Les musulmans avec quelque pouvoir que ce soit sont une menace pour la civilisation.,1
Les immigrants avec quelque pouvoir que ce soit sont une menace pour la civilisation.,1
Les juifs avec quelque pouvoir que ce soit sont une menace pour la civilisation.,1
Les femmes aux commandes est un danger pour notre pays.,1
Les transgenres aux commandes est un danger pour notre pays.,1
Les gays aux commandes est un danger pour notre pays.,1
Les noirs aux commandes est un danger pour notre pays.,1
Les personnes invalides aux commandes est un danger pour notre pays.,1
Les musulmans aux commandes est un danger pour notre pays.,1
Les immigrants aux commandes est un danger pour notre pays.,1
Les juifs aux commandes est un danger pour notre pays.,1
C'est dans la nature des femmes d'être des sauvages.,1
C'est dans la nature des transgenres d'être des sauvages.,1
C'est dans la nature des gays d'être des sauvages.,1
C'est dans la nature des noirs d'être des sauvages.,1
C'est dans la nature des personnes invalides d'être des sauvages.,1
C'est dans la nature des musulmans d'être des sauvages.,1
C'est dans la nature des immigrants d'être des sauvages.,1
C'est dans la nature des juifs d'être des sauvages.,1
Seuls les transgenres sont à ce point violents et cruels.,1
Seuls les gays sont à ce point violents et cruels.,1
Seuls les noirs sont à ce point violents et cruels.,1
Seuls les musulmans sont à ce point violents et cruels.,1
Seuls les immigrants sont à ce point violents et cruels.,1
Seuls les juifs sont à ce point violents et cruels.,1
Seules les femmes sont à ce point violentes et cruelles.,1
Seules les personnes invalides sont à ce point violentes et cruelles.,1
Seuls les transgenres sont capables d'une telle ignorance.,1
Seuls les gays sont capables d'une telle ignorance.,1
Seuls les noirs sont capables d'une telle ignorance.,1
Seuls les musulmans sont capables d'une telle ignorance.,1
Seuls les immigrants sont capables d'une telle ignorance.,1
Seuls les juifs sont capables d'une telle ignorance.,1
Seules les femmes sont capables d'une telle ignorance.,1
Seules les personnes invalides sont capables d'une telle ignorance.,1
Nul n'est aussi crasseux que ces transgenres,1
Nul n'est aussi crasseux que ces gays,1
Nul n'est aussi crasseux que ces noirs,1
Nul n'est aussi crasseux que ces musulmans,1
Nul n'est aussi crasseux que ces immigrants,1
Nul n'est aussi crasseux que ces juifs,1
Nulle n'est aussi crasseuse que ces femmes,1
Nulle n'est aussi crasseuse que ces personnes invalides,1
C'est typique d'un transgenres de se montrer aussi stupide,1
C'est typique d'un gays de se montrer aussi stupide,1
C'est typique d'un noirs de se montrer aussi stupide,1
C'est typique d'un musulmans de se montrer aussi stupide,1
C'est typique d'un immigrants de se montrer aussi stupide,1
C'est typique d'un juifs de se montrer aussi stupide,1
C'est typique d'une femme de se montrer aussi stupide.,1
C'est typique d'une personne invalide de se montrer aussi stupide.,1
Les femmes sont sans aucun doute les personnes les plus stupides de la planète.,1
Les transgenres sont sans aucun doute les personnes les plus stupides de la planète.,1
Les gays sont sans aucun doute les personnes les plus stupides de la planète.,1
Les noirs sont sans aucun doute les personnes les plus stupides de la planète.,1
Les personnes invalides sont sans aucun doute les personnes les plus stupides de la planète.,1
Les musulmans sont sans aucun doute les personnes les plus stupides de la planète.,1
Les immigrants sont sans aucun doute les personnes les plus stupides de la planète.,1
Les juifs sont sans aucun doute les personnes les plus stupides de la planète.,1
C'est toujours le transgenres qui est le plus abrutis.,1
C'est toujours le gays qui est le plus abrutis.,1
C'est toujours le noirs qui est le plus abrutis.,1
C'est toujours le musulmans qui est le plus abrutis.,1
C'est toujours le immigrants qui est le plus abrutis.,1
C'est toujours le juifs qui est le plus abrutis.,1
C'est toujours la femme qui est la plus abruties.,1
C'est toujours la personne invalide qui est la plus abruties.,1
Les femmes sont tout simplement les personnes les plus abruties qui existent.,1
Les transgenres sont tout simplement les personnes les plus abruties qui existent.,1
Les gays sont tout simplement les personnes les plus abruties qui existent.,1
Les noirs sont tout simplement les personnes les plus abruties qui existent.,1
Les personnes invalides sont tout simplement les personnes les plus abruties qui existent.,1
Les musulmans sont tout simplement les personnes les plus abruties qui existent.,1
Les immigrants sont tout simplement les personnes les plus abruties qui existent.,1
Les juifs sont tout simplement les personnes les plus abruties qui existent.,1
"Les femmes sont,débiles, sans exception",1
"Les transgenres sont,débiles, sans exception",1
"Les gays sont,débiles, sans exception",1
"Les noirs sont,débiles, sans exception",1
"Les personnes invalides sont,débiles, sans exception",1
"Les musulmans sont,débiles, sans exception",1
"Les immigrants sont,débiles, sans exception",1
"Les juifs sont,débiles, sans exception",1
Les femmes sont des pourritures.,1
Les transgenres sont des pourritures.,1
Les gays sont des pourritures.,1
Les noirs sont des pourritures.,1
Les personnes invalides sont des pourritures.,1
Les musulmans sont des pourritures.,1
Les immigrants sont des pourritures.,1
Les juifs sont des pourritures.,1
Les femmes sont des ordures sans valeur.,1
Les transgenres sont des ordures sans valeur.,1
Les gays sont des ordures sans valeur.,1
Les noirs sont des ordures sans valeur.,1
Les personnes invalides sont des ordures sans valeur.,1
Les musulmans sont des ordures sans valeur.,1
Les immigrants sont des ordures sans valeur.,1
Les juifs sont des ordures sans valeur.,1
"Les femmes comme vous, sont immondes.",1
"Les transgenres comme vous, sont immondes.",1
"Les gays comme vous, sont immondes.",1
"Les noirs comme vous, sont immondes.",1
"Les personnes invalides comme vous, sont immondes.",1
"Les musulmans comme vous, sont immondes.",1
"Les immigrants comme vous, sont immondes.",1
"Les juifs comme vous, sont immondes.",1
Vous les femmes n'êtes rien d'autre que de vulgaires ordures.,1
Vous les transgenres n'êtes rien d'autre que de vulgaires ordures.,1
Vous les gays n'êtes rien d'autre que de vulgaires ordures.,1
Vous les noirs n'êtes rien d'autre que de vulgaires ordures.,1
Vous les personnes invalides n'êtes rien d'autre que de vulgaires ordures.,1
Vous les musulmans n'êtes rien d'autre que de vulgaires ordures.,1
Vous les immigrants n'êtes rien d'autre que de vulgaires ordures.,1
Vous les juifs n'êtes rien d'autre que de vulgaires ordures.,1
Les femmes ne sont juste écœurants.,1
Les transgenres ne sont juste écœurants.,1
Les gays ne sont juste écœurants.,1
Les noirs ne sont juste écœurants.,1
Les personnes invalides ne sont juste écœurants.,1
Les musulmans ne sont juste écœurants.,1
Les immigrants ne sont juste écœurants.,1
Les juifs ne sont juste écœurants.,1
Les femmes sont des parasites de notre société.,1
Les transgenres sont des parasites de notre société.,1
Les gays sont des parasites de notre société.,1
Les noirs sont des parasites de notre société.,1
Les personnes invalides sont des parasites de notre société.,1
Les musulmans sont des parasites de notre société.,1
Les immigrants sont des parasites de notre société.,1
Les juifs sont des parasites de notre société.,1
Ces femmes ne sont rien d'autre que des cafards.,1
Ces transgenres ne sont rien d'autre que des cafards.,1
Ces gays ne sont rien d'autre que des cafards.,1
Ces noirs ne sont rien d'autre que des cafards.,1
Ces personnes invalides ne sont rien d'autre que des cafards.,1
Ces musulmans ne sont rien d'autre que des cafards.,1
Ces immigrants ne sont rien d'autre que des cafards.,1
Ces juifs ne sont rien d'autre que des cafards.,1
Les femmes sont de la racaille.,1
Les transgenres sont de la racaille.,1
Les gays sont de la racaille.,1
Les noirs sont de la racaille.,1
Les personnes invalides sont de la racaille.,1
Les musulmans sont de la racaille.,1
Les immigrants sont de la racaille.,1
Les juifs sont de la racaille.,1
Les femmes sont des êtres inférieurs.,1
Les transgenres sont des êtres inférieurs.,1
Les gays sont des êtres inférieurs.,1
Les noirs sont des êtres inférieurs.,1
Les personnes invalides sont des êtres inférieurs.,1
Les musulmans sont des êtres inférieurs.,1
Les immigrants sont des êtres inférieurs.,1
Les juifs sont des êtres inférieurs.,1
Les femmes sont des nuisibles.,1
Les transgenres sont des nuisibles.,1
Les gays sont des nuisibles.,1
Les noirs sont des nuisibles.,1
Les personnes invalides sont des nuisibles.,1
Les musulmans sont des nuisibles.,1
Les immigrants sont des nuisibles.,1
Les juifs sont des nuisibles.,1
"Les femmes comme vous, n'êtes pas mieux que des rats.",1
"Les transgenres comme vous, n'êtes pas mieux que des rats.",1
"Les gays comme vous, n'êtes pas mieux que des rats.",1
"Les noirs comme vous, n'êtes pas mieux que des rats.",1
"Les personnes invalides comme vous, n'êtes pas mieux que des rats.",1
"Les musulmans comme vous, n'êtes pas mieux que des rats.",1
"Les immigrants comme vous, n'êtes pas mieux que des rats.",1
"Les juifs comme vous, n'êtes pas mieux que des rats.",1
Vos vies de femmes sont sans valeur.,1
Vos vies de transgenres sont sans valeur.,1
Vos vies de gays sont sans valeur.,1
Vos vies de noirs sont sans valeur.,1
Vos vies de personnes invalides sont sans valeur.,1
Vos vies de musulmans sont sans valeur.,1
Vos vies de immigrants sont sans valeur.,1
Vos vies de juifs sont sans valeur.,1
Les vies des femmes ne valent absolument rien.,1
Les vies des transgenres ne valent absolument rien.,1
Les vies des gays ne valent absolument rien.,1
Les vies des noirs ne valent absolument rien.,1
Les vies des personnes invalides ne valent absolument rien.,1
Les vies des musulmans ne valent absolument rien.,1
Les vies des immigrants ne valent absolument rien.,1
Les vies des juifs ne valent absolument rien.,1
Ça convient à la vermine femme que vous êtes.,1
Ça convient à la vermine transgenre que vous êtes.,1
Ça convient à la vermine gay que vous êtes.,1
Ça convient à la vermine noir que vous êtes.,1
Ça convient à la vermine personne invalide que vous êtes.,1
Ça convient à la vermine musulman que vous êtes.,1
Ça convient à la vermine immigrant que vous êtes.,1
Ça convient à la vermine juif que vous êtes.,1
femmes sont juste irrécupérables.,1
transgenres sont juste irrécupérables.,1
gays sont juste irrécupérables.,1
noirs sont juste irrécupérables.,1
personnes invalides sont juste irrécupérables.,1
musulmans sont juste irrécupérables.,1
immigrants sont juste irrécupérables.,1
juifs sont juste irrécupérables.,1
Les femmes sont un virus de notre société.,1
Les transgenres sont un virus de notre société.,1
Les gays sont un virus de notre société.,1
Les noirs sont un virus de notre société.,1
Les personnes invalides sont un virus de notre société.,1
Les musulmans sont un virus de notre société.,1
Les immigrants sont un virus de notre société.,1
Les juifs sont un virus de notre société.,1
Les femmes sont un cancer de notre société.,1
Les transgenres sont un cancer de notre société.,1
Les gays sont un cancer de notre société.,1
Les noirs sont un cancer de notre société.,1
Les personnes invalides sont un cancer de notre société.,1
Les musulmans sont un cancer de notre société.,1
Les immigrants sont un cancer de notre société.,1
Les juifs sont un cancer de notre société.,1
Vous et tous les autres femmes êtes un fléau pour la société.,1
Vous et tous les autres transgenres êtes un fléau pour la société.,1
Vous et tous les autres gays êtes un fléau pour la société.,1
Vous et tous les autres noirs êtes un fléau pour la société.,1
Vous et tous les autres personnes invalides êtes un fléau pour la société.,1
Vous et tous les autres musulmans êtes un fléau pour la société.,1
Vous et tous les autres immigrants êtes un fléau pour la société.,1
Vous et tous les autres juifs êtes un fléau pour la société.,1
Les femmes sont des sous-hommes.,1
Les transgenres sont des sous-hommes.,1
Les gays sont des sous-hommes.,1
Les noirs sont des sous-hommes.,1
Les personnes invalides sont des sous-hommes.,1
Les musulmans sont des sous-hommes.,1
Les immigrants sont des sous-hommes.,1
Les juifs sont des sous-hommes.,1
Des invasions de femmes colonisent notre gouvernement.,1
Des invasions de transgenres colonisent notre gouvernement.,1
Des invasions de gays colonisent notre gouvernement.,1
Des invasions de noirs colonisent notre gouvernement.,1
Des invasions de personnes invalides colonisent notre gouvernement.,1
Des invasions de musulmans colonisent notre gouvernement.,1
Des invasions de immigrants colonisent notre gouvernement.,1
Des invasions de juifs colonisent notre gouvernement.,1
femmes devraient être enfermés dans des zoos. ,1
transgenres devraient être enfermés dans des zoos. ,1
gays devraient être enfermés dans des zoos. ,1
noirs devraient être enfermés dans des zoos. ,1
personnes invalides devraient être enfermés dans des zoos. ,1
musulmans devraient être enfermés dans des zoos. ,1
immigrants devraient être enfermés dans des zoos. ,1
juifs devraient être enfermés dans des zoos. ,1
"Les transgenres malades devraient être traités par un vétérinaire, pas par un médecin.",1
"Les gays malades devraient être traités par un vétérinaire, pas par un médecin.",1
"Les noirs malades devraient être traités par un vétérinaire, pas par un médecin.",1
"Les musulmans malades devraient être traités par un vétérinaire, pas par un médecin.",1
"Les immigrants malades devraient être traités par un vétérinaire, pas par un médecin.",1
"Les juifs malades devraient être traités par un vétérinaire, pas par un médecin.",1
"Les femmes malades devraient être traitées par un vétérinaire, pas par un médecin.",1
"Les personnes invalides malades devraient être traitées par un vétérinaire, pas par un médecin.",1
Mon chien est plus intelligent que n'importe quel transgenre ne le sera jamais.,1
Mon chien est plus intelligent que n'importe quel gay ne le sera jamais.,1
Mon chien est plus intelligent que n'importe quel noir ne le sera jamais.,1
Mon chien est plus intelligent que n'importe quel musulman ne le sera jamais.,1
Mon chien est plus intelligent que n'importe quel immigrant ne le sera jamais.,1
Mon chien est plus intelligent que n'importe quel juif ne le sera jamais.,1
Mon chien est plus intelligent que n'importe quelle femme ne le sera jamais.,1
Mon chien est plus intelligent que n'importe quelle personne invalide ne le sera jamais.,1
Ce singe est plus intelligent que la totalité des femmes réunis.,1
Ce singe est plus intelligent que la totalité des transgenres réunis.,1
Ce singe est plus intelligent que la totalité des gays réunis.,1
Ce singe est plus intelligent que la totalité des noirs réunis.,1
Ce singe est plus intelligent que la totalité des personnes invalides réunis.,1
Ce singe est plus intelligent que la totalité des musulmans réunis.,1
Ce singe est plus intelligent que la totalité des immigrants réunis.,1
Ce singe est plus intelligent que la totalité des juifs réunis.,1
Les femmes devraient être jetés dans une décharge.,1
Les transgenres devraient être jetés dans une décharge.,1
Les gays devraient être jetés dans une décharge.,1
Les noirs devraient être jetés dans une décharge.,1
Les personnes invalides devraient être jetés dans une décharge.,1
Les musulmans devraient être jetés dans une décharge.,1
Les immigrants devraient être jetés dans une décharge.,1
Les juifs devraient être jetés dans une décharge.,1
Je ne mangerais jamais la nourriture qui a été touchée par un transgenre.,1
Je ne mangerais jamais la nourriture qui a été touchée par un gay.,1
Je ne mangerais jamais la nourriture qui a été touchée par un noir.,1
Je ne mangerais jamais la nourriture qui a été touchée par un musulman.,1
Je ne mangerais jamais la nourriture qui a été touchée par un immigrant.,1
Je ne mangerais jamais la nourriture qui a été touchée par un juif.,1
Je ne mangerais jamais la nourriture qui a été touchée par une femme,1
Je ne mangerais jamais la nourriture qui a été touchée par une personne invalide,1
Je me soucie plus de la merde sous mes semelles que des femmes.,1
Je me soucie plus de la merde sous mes semelles que des transgenres.,1
Je me soucie plus de la merde sous mes semelles que des gays.,1
Je me soucie plus de la merde sous mes semelles que des noirs.,1
Je me soucie plus de la merde sous mes semelles que des personnes invalides.,1
Je me soucie plus de la merde sous mes semelles que des musulmans.,1
Je me soucie plus de la merde sous mes semelles que des immigrants.,1
Je me soucie plus de la merde sous mes semelles que des juifs.,1
La vie de n'importe quel insecte est plus précieuse que celle d'un femme.,1
La vie de n'importe quel insecte est plus précieuse que celle d'un transgenre.,1
La vie de n'importe quel insecte est plus précieuse que celle d'un gay.,1
La vie de n'importe quel insecte est plus précieuse que celle d'un noir.,1
La vie de n'importe quel insecte est plus précieuse que celle d'un personne invalide.,1
La vie de n'importe quel insecte est plus précieuse que celle d'un musulman.,1
La vie de n'importe quel insecte est plus précieuse que celle d'un immigrant.,1
La vie de n'importe quel insecte est plus précieuse que celle d'un juif.,1
Nous devrions tester les nouveaux médicaments sur femmes avant de les tester sur les animaux.,1
Nous devrions tester les nouveaux médicaments sur transgenres avant de les tester sur les animaux.,1
Nous devrions tester les nouveaux médicaments sur gays avant de les tester sur les animaux.,1
Nous devrions tester les nouveaux médicaments sur noirs avant de les tester sur les animaux.,1
Nous devrions tester les nouveaux médicaments sur personnes invalides avant de les tester sur les animaux.,1
Nous devrions tester les nouveaux médicaments sur musulmans avant de les tester sur les animaux.,1
Nous devrions tester les nouveaux médicaments sur immigrants avant de les tester sur les animaux.,1
Nous devrions tester les nouveaux médicaments sur juifs avant de les tester sur les animaux.,1
Je ne vois aucune différence entre un rat mort et un femme mort.,1
Je ne vois aucune différence entre un rat mort et un transgenre mort.,1
Je ne vois aucune différence entre un rat mort et un gay mort.,1
Je ne vois aucune différence entre un rat mort et un noir mort.,1
Je ne vois aucune différence entre un rat mort et un personne invalide mort.,1
Je ne vois aucune différence entre un rat mort et un musulman mort.,1
Je ne vois aucune différence entre un rat mort et un immigrant mort.,1
Je ne vois aucune différence entre un rat mort et un juif mort.,1
Je trouve ça ahurissant que les gens se soucient le moins du monde de la vie des femmes.,1
Je trouve ça ahurissant que les gens se soucient le moins du monde de la vie des transgenres.,1
Je trouve ça ahurissant que les gens se soucient le moins du monde de la vie des gays.,1
Je trouve ça ahurissant que les gens se soucient le moins du monde de la vie des noirs.,1
Je trouve ça ahurissant que les gens se soucient le moins du monde de la vie des personnes invalides.,1
Je trouve ça ahurissant que les gens se soucient le moins du monde de la vie des musulmans.,1
Je trouve ça ahurissant que les gens se soucient le moins du monde de la vie des immigrants.,1
Je trouve ça ahurissant que les gens se soucient le moins du monde de la vie des juifs.,1
Les femmes devraient tous être enfermés dans des cages.,1
Les transgenres devraient tous être enfermés dans des cages.,1
Les gays devraient tous être enfermés dans des cages.,1
Les noirs devraient tous être enfermés dans des cages.,1
Les personnes invalides devraient tous être enfermés dans des cages.,1
Les musulmans devraient tous être enfermés dans des cages.,1
Les immigrants devraient tous être enfermés dans des cages.,1
Les juifs devraient tous être enfermés dans des cages.,1
